Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
005930,KR7005930003,삼성전자,KOSPI,,270750,2,-3750,-1.37,283000,288000,268000,17599011,4898723994000,1582879933116000,5846278608,STK
000660,KR7000660001,SK하이닉스,KOSPI,,1679000,1,34000,2.07,1736000,1792000,1650000,4052282,6993183274500,1226496680835000,730492365,STK
402340,KR7402340004,SK스퀘어,KOSPI,,1161000,1,7000,0.61,1200000,1265000,1151000,528474,635707953500,153203686146000,131958386,STK
009150,KR7009150004,삼성전기,KOSPI,,1474000,2,-84000,-5.39,1574000,1595000,1458000,801772,1221158655000,110098507904000,74693696,STK
005380,KR7005380001,현대차,KOSPI,,437000,2,-16000,-3.53,459500,459500,435500,631099,282259755000,89479143742000,204757766,STK
373220,KR7373220003,LG에너지솔루션,KOSPI,,353500,2,-16000,-4.33,366500,367000,353000,188481,67405961500,82719000000000,234000000,STK
207940,KR7207940008,삼성바이오로직스,KOSPI,,1522000,2,-26000,-1.68,1533000,1542000,1515000,26180,40098813000,70454827422000,46290951,STK
032830,KR7032830002,삼성생명,KOSPI,,312000,1,11000,3.65,308000,317500,301000,349370,109323854750,62400000000000,200000000,STK
028260,KR7028260008,삼성물산,KOSPI,,371000,1,2000,0.54,379000,383500,366000,287846,108100233750,60164172551000,162167581,STK
105560,KR7105560007,KB금융,KOSPI,,166700,2,-1800,-1.07,168400,168400,166100,581966,97378424550,59126445257800,354687734,STK
012450,KR7012450003,한화에어로스페이스,KOSPI,,1134000,2,-26000,-2.24,1124000,1167000,1121000,160706,184589436000,58472896734000,51563401,STK
000270,KR7000270009,기아,KOSPI,,137500,2,-4200,-2.96,141800,142300,137400,346966,48593451950,53681787225000,390412998,STK
329180,KR7329180004,HD현대중공업,KOSPI,,487500,2,-22500,-4.41,506000,507000,487000,154290,76486234500,51168597187500,104961225,STK
034020,KR7034020008,두산에너빌리티,KOSPI,,79200,2,-3400,-4.12,82300,83000,78900,1456836,117802418200,50732442763200,640561146,STK
055550,KR7055550008,신한지주,KOSPI,,105700,2,-1700,-1.58,106400,106700,104500,551436,58222412550,49620890262300,469450239,STK
012330,KR7012330007,현대모비스,KOSPI,,522000,2,-25000,-4.57,551000,556000,522000,227453,122694831000,47362408326000,90732583,STK
068270,KR7068270008,셀트리온,KOSPI,,194500,2,-6500,-3.23,199800,199800,194500,444140,87411324750,45244040732000,232617176,STK
